dataset_key,imbalance_ratio,training_size,seed,method,generated_count,real_minority_count,real_majority_count,roc_auc,pr_auc,balanced_accuracy,f1,brier,n_samples,n_features,n_numeric_features,n_categorical_features,original_imbalance_ratio,minority_size,preprocessed_dim,missingness_rate,baseline_roc_auc
adult,2.0,4096,0,direct_smote,1826,837,2663,0.9134659280941557,0.8057831056931116,0.8207822391051196,0.7087628865979382,0.10377073953789695,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,2.0,4096,0,direct_displacement,1826,837,2663,0.9127774834663431,0.8014751606396366,0.8194981189837385,0.6990049751243781,0.1079595814676115,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,2.0,4096,0,latent_smote,1826,837,2663,0.9141104294478527,0.8032601015969204,0.7885010216811232,0.6925373134328359,0.09552725321305933,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,2.0,4096,0,latent_displacement,1826,837,2663,0.9163893764693531,0.8154250224574301,0.7938376881931746,0.7039274924471299,0.09266543780129234,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,256,0,real_balanced,0,192,192,0.8657947995576377,0.6868165963048176,0.7800419414138504,0.6212765957446809,0.1759555988293261,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,256,0,direct_smote,128,64,192,0.865545787670982,0.6830777194048844,0.7793730271300892,0.6428571428571429,0.1461241024856399,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,256,0,direct_displacement,128,64,192,0.8611148408643153,0.6643739225074045,0.7591066332372278,0.6127864897466827,0.1584864014662707,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,256,0,latent_smote,128,64,192,0.855025035459781,0.6637009730080654,0.7443368105483388,0.6090534979423868,0.14029275825688986,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,256,0,latent_displacement,128,64,192,0.8586833130299132,0.6665599556749132,0.7486713262812517,0.6135135135135135,0.13858556380072723,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,512,0,real_balanced,0,384,384,0.8964574397183724,0.7700691745654062,0.808821124020126,0.655282817502668,0.15774107264978404,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,512,0,direct_smote,256,128,384,0.8858964061725653,0.7289703005334616,0.7866358738242123,0.6640419947506562,0.1314336556372818,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,512,0,direct_displacement,256,128,384,0.8840190518506222,0.7317146293310498,0.7920335726614245,0.6616915422885572,0.1367253935964986,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,512,0,latent_smote,256,128,384,0.8886526259768224,0.7366846939014331,0.7636486588756869,0.6422535211267606,0.12331708250787837,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,512,0,latent_displacement,256,128,384,0.891150068722398,0.7480867450221265,0.7730073556158283,0.6599713055954088,0.11907158707189687,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,1024,0,real_balanced,0,768,768,0.9135733449864386,0.7918657049566606,0.8292913658790242,0.6857772877618522,0.13264984226648152,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,1024,0,direct_smote,512,256,768,0.9023360732778508,0.7739891720471008,0.8072928745981021,0.6928104575163399,0.11672831551429652,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,1024,0,direct_displacement,512,256,768,0.8998166588952172,0.772136668107393,0.8027374218481076,0.6740467404674046,0.12193189598370587,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,1024,0,latent_smote,512,256,768,0.9054902238421557,0.7869360795868171,0.7730073556158283,0.6599713055954088,0.1075469940556391,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,1024,0,latent_displacement,512,256,768,0.9074188453172338,0.7916866612101019,0.787889477783013,0.6798307475317349,0.10650148707204517,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,2048,0,real_balanced,0,837,837,0.9095061508377297,0.781095466748821,0.8296038513838468,0.6825568797399784,0.13508489445751626,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,2048,0,direct_smote,1024,512,1536,0.907204011532668,0.7947921518029529,0.7973397230108955,0.6770428015564203,0.10916081328731847,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,2048,0,direct_displacement,1024,512,1536,0.9125638703282806,0.7987369365476389,0.8181834826997771,0.6964064436183395,0.1105646008110333,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,2048,0,latent_smote,1024,512,1536,0.9084283199753918,0.7915380762573683,0.7871387801835364,0.6829971181556196,0.10108425228376795,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,2048,0,latent_displacement,1024,512,1536,0.908292828213535,0.7910085558054866,0.780895173319597,0.6774668630338734,0.10099403574846223,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,4096,0,real_balanced,0,837,837,0.9128824590656195,0.7907065140486602,0.8281805775610995,0.6867335562987736,0.13212911151388845,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,4096,0,direct_smote,1826,837,2663,0.9149233800189933,0.8083480980389594,0.8147729963697974,0.7011642949547219,0.10330000492078431,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,4096,0,direct_displacement,1826,837,2663,0.9057087195662309,0.7859474095781804,0.8143958166003042,0.6868932038834952,0.11462524512582943,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,4096,0,latent_smote,1826,837,2663,0.9143277045254248,0.8101698249908557,0.7847609607952757,0.6876876876876877,0.09430672836497002,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,3.0,4096,0,latent_displacement,1826,837,2663,0.916913033819232,0.8141962417221005,0.793993930945586,0.7014925373134329,0.09325131596116187,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,256,0,real_balanced,0,215,215,0.8846025208791586,0.7553447191890276,0.7935178788093326,0.6477272727272727,0.14947356610166815,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,256,0,direct_smote,172,43,215,0.8646205376215458,0.6762145961300566,0.7305520495875435,0.600609756097561,0.13871766516720652,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,256,0,direct_displacement,172,43,215,0.8597110973856193,0.6829535948987094,0.7455428092935141,0.6169296987087518,0.13964048087203604,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,256,0,latent_smote,172,43,215,0.861351646285939,0.6713012535655353,0.6758133777974166,0.513986013986014,0.14187472909297266,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,256,0,latent_displacement,172,43,215,0.853906923262837,0.6524872503342563,0.6875498939258189,0.534923339011925,0.14334085931815965,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,512,0,real_balanced,0,425,425,0.8927173788325249,0.7649635069151354,0.8061613352896229,0.6557734204793029,0.14910048708325074,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,512,0,direct_smote,340,85,425,0.871609959498949,0.7131990003832761,0.7383922620776868,0.6130500758725341,0.13229164987781106,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,512,0,direct_displacement,340,85,425,0.8606021693329655,0.7017353576756052,0.7573574467981221,0.6312849162011173,0.13757439303790422,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,512,0,latent_smote,340,85,425,0.87316750443705,0.7154188707642024,0.7118688342093507,0.5796610169491525,0.12975165580161957,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,512,0,latent_displacement,340,85,425,0.869864434999353,0.7066930923647945,0.7110705313962487,0.5771812080536913,0.1312003331586599,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,1024,0,real_balanced,0,837,837,0.9092937583461704,0.8024089788059946,0.8219674868597404,0.6769570011025359,0.13168173378502915,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,1024,0,direct_smote,684,171,855,0.8819390702091454,0.7465943280378429,0.7460762318154187,0.6269113149847095,0.12140804334769686,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,1024,0,direct_displacement,684,171,855,0.8810870589499022,0.7483617453854845,0.7597523552374279,0.6389684813753582,0.12003882085561574,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,1024,0,latent_smote,684,171,855,0.8806891281898546,0.7544552691606097,0.7254058039299934,0.6068965517241379,0.11797689943052068,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,1024,0,latent_displacement,684,171,855,0.8836894772947543,0.7553247336411296,0.7201948640077731,0.5989492119089317,0.11901555442466148,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,2048,0,real_balanced,0,837,837,0.9100285875411052,0.7850579768587945,0.8316386691047046,0.6879120879120879,0.1315923177301813,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,2048,0,direct_smote,1364,341,1705,0.8970763074955018,0.7700002683265595,0.7732112035818651,0.6637426900584795,0.10873190610277575,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,2048,0,direct_displacement,1364,341,1705,0.8948376418086076,0.7676473908136053,0.7875599032271452,0.6711772665764547,0.11169770623192475,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,2048,0,latent_smote,1364,341,1705,0.8991892465925652,0.7761333681680006,0.7499115031285171,0.6428571428571429,0.1066090574089423,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,2048,0,latent_displacement,1364,341,1705,0.9019674380338802,0.7854358321357816,0.7603809881865832,0.6623164763458401,0.10370866881288528,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,4096,0,real_balanced,0,837,837,0.9114201245547693,0.797948161323322,0.8229220324252537,0.6776677667766776,0.1325464809430972,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,4096,0,direct_smote,1980,683,2663,0.9089788315483412,0.7886334454200238,0.8089676016005116,0.6974900924702774,0.10379524258550324,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,4096,0,direct_displacement,1980,683,2663,0.9078265412493074,0.7938973489838488,0.8136146028382472,0.6964285714285714,0.1086117909081795,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,4096,0,latent_smote,1980,683,2663,0.9149246006654965,0.8080272900411837,0.7722737470673968,0.6761006289308176,0.09441649066285637,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,5.0,4096,0,latent_displacement,1980,683,2663,0.9116459441578637,0.8022422058598699,0.7716792922203316,0.6772655007949125,0.0959939212390109,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,256,0,real_balanced,0,230,230,0.8814862103564532,0.728559433225644,0.7861939997900488,0.6386363636363637,0.15632284318527018,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,256,0,direct_smote,207,23,230,0.8125123590458451,0.5750754422783403,0.6475505286620006,0.4602076124567474,0.17244214582217987,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,256,0,direct_displacement,207,23,230,0.7434860199355988,0.5477056306111293,0.645984439198377,0.4585365853658537,0.18355657578332557,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,256,0,latent_smote,207,23,230,0.7987349219640689,0.5379468121216198,0.5845810375007019,0.3099787685774947,0.17887717961591906,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,256,0,latent_displacement,207,23,230,0.7861341881113914,0.5416034195383461,0.5823899770274328,0.3067226890756303,0.17628115008867673,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,512,0,real_balanced,0,470,470,0.8973314226146736,0.7716998004128881,0.7984468493893107,0.6503340757238307,0.14947081331732515,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,512,0,direct_smote,423,47,470,0.8660975198904348,0.7083688366233724,0.7117125914569393,0.5807560137457045,0.14204797223019466,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,512,0,direct_displacement,423,47,470,0.859213073612308,0.7072922000126803,0.7265776245730788,0.596875,0.13892850395719739,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,512,0,latent_smote,423,47,470,0.8528168859354668,0.6995900188025238,0.6707757696786526,0.5066666666666667,0.14764919545974123,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,512,0,latent_displacement,423,47,470,0.8506026331786367,0.6931298628848989,0.6665974966981512,0.49808429118773945,0.14793228097379751,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,1024,0,real_balanced,0,837,837,0.9018795514856489,0.7648315544401794,0.8291656392891931,0.6818181818181818,0.14044653398049525,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,1024,0,direct_smote,837,93,930,0.8709068671130977,0.7076808154486375,0.703981016505582,0.5625,0.1433537313133184,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,1024,0,direct_displacement,837,93,930,0.862682150974442,0.6980209474833758,0.7091443512141771,0.567398119122257,0.13948885849699574,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,1024,0,latent_smote,837,93,930,0.8691418122694505,0.7059035478478692,0.6717303152441659,0.50853889943074,0.1425556153249639,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,1024,0,latent_displacement,837,93,930,0.8643690844418837,0.7017442239596747,0.674155739846052,0.5131086142322098,0.1442139477263046,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,2048,0,real_balanced,0,837,837,0.90551463677222,0.7787403542268779,0.8290875179129875,0.6826086956521739,0.13902022002327574,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,2048,0,direct_smote,1674,186,1860,0.8934448841484405,0.7564090617827758,0.728660047507562,0.6072607260726073,0.11747189970522372,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,2048,0,direct_displacement,1674,186,1860,0.8921925008361429,0.7514433833587956,0.7508489596429853,0.6325301204819277,0.11400898125789195,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,2048,0,latent_smote,1674,186,1860,0.8985252148948168,0.7637779836422772,0.6877708309429006,0.5416666666666666,0.12303502364519599,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,2048,0,latent_displacement,1674,186,1860,0.9006662288614542,0.7729493086808912,0.6890073458506564,0.54510556621881,0.12188408216596823,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,4096,0,real_balanced,0,837,837,0.9098991990117646,0.7906400252782791,0.8150818199351104,0.6688741721854304,0.13257456230759032,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,4096,0,direct_smote,2291,372,2663,0.9005099861090429,0.7740065306892776,0.7508965648566106,0.6376360808709176,0.10482761873525279,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,4096,0,direct_displacement,2291,372,2663,0.8988145081160787,0.7792251873415063,0.7816763870816539,0.6675938803894298,0.10638881538324317,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,4096,0,latent_smote,2291,372,2663,0.9089544186182771,0.797438361594491,0.7080677409983424,0.582089552238806,0.1066857394983507,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,10.0,4096,0,latent_displacement,2291,372,2663,0.90582223969103,0.794581608460821,0.7056423163964562,0.5784499054820416,0.10630638611620535,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.9218493282782293
adult,2.0,256,1,real_balanced,0,170,170,0.8729673184105229,0.6919078203674424,0.7901379086419331,0.6452353616532721,0.1474810856351746,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,256,1,direct_smote,85,85,170,0.8671753507527727,0.6927733848763351,0.752723872671922,0.6157894736842106,0.14016874926884731,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,256,1,direct_displacement,85,85,170,0.8607217926902805,0.6831135665048608,0.748576115854001,0.6061381074168798,0.1468337900448753,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,256,1,latent_smote,85,85,170,0.8591154218920509,0.6590919823041759,0.7440243250435161,0.6115007012622721,0.13982401121899196,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,256,1,latent_displacement,85,85,170,0.856686335350655,0.6693752763982266,0.7320058395728715,0.594059405940594,0.14057055399051832,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,512,1,real_balanced,0,342,342,0.8772273747067397,0.7093659152535685,0.7888232723579717,0.6430205949656751,0.15068358148690375,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,512,1,direct_smote,171,171,342,0.8608804767356982,0.6906577136752364,0.748936206572449,0.6074646074646075,0.15202728812196412,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,512,1,direct_displacement,171,171,342,0.8621206535829635,0.6914166849943175,0.762017875147393,0.6191646191646192,0.15573728485892546,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,512,1,latent_smote,171,171,342,0.8583268842509746,0.6911346651238288,0.7336158723106105,0.587467362924282,0.14956434635057142,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,512,1,latent_displacement,171,171,342,0.857427267778106,0.6936567275198802,0.7439291146162653,0.6039735099337749,0.1477172707529386,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,1024,1,real_balanced,0,682,682,0.8824541830335018,0.7180615685073604,0.789886455462271,0.6386740331491713,0.15392605482354413,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,1024,1,direct_smote,341,341,682,0.8774202368542474,0.7258019642861716,0.7767913597757916,0.6424090338770388,0.13756448274441221,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,1024,1,direct_displacement,341,341,682,0.8778010785632502,0.7201285279447851,0.7830349666397312,0.6477832512315271,0.14209144010440852,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,1024,1,latent_smote,341,341,682,0.8748739682485431,0.7131946888022233,0.7577480536791507,0.6277173913043478,0.13139390955599398,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,1024,1,latent_displacement,341,341,682,0.8727768975560215,0.7059704631666004,0.7458858109609173,0.6097560975609756,0.13438907632562896,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,2048,1,real_balanced,0,837,837,0.8904176808204698,0.7407509641949072,0.799887212263103,0.6560364464692483,0.14061719719799684,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,2048,1,direct_smote,683,683,1366,0.8953344449354157,0.7479941208261602,0.7923631472172922,0.6692506459948321,0.12083854875001991,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,2048,1,direct_displacement,683,683,1366,0.8850639252573733,0.727116074671925,0.7874476037488496,0.6505441354292624,0.13346574947339096,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,2048,1,latent_smote,683,683,1366,0.8962120897712265,0.7517876319655863,0.7763397205696025,0.657496561210454,0.11378525823203992,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,2048,1,latent_displacement,683,683,1366,0.8925013244014559,0.7445149857702323,0.7779668423583868,0.6567567567567567,0.11747565840342429,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,4096,1,real_balanced,0,837,837,0.8895400359846589,0.7248178476296269,0.7977437570034593,0.6566125290023201,0.13946349129351107,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,4096,1,direct_smote,1826,837,2663,0.8996018251106516,0.7558433138458488,0.7739924173439221,0.6546961325966851,0.11140898025478024,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,4096,1,direct_displacement,1826,837,2663,0.8948803644362201,0.7486577064609475,0.7861500565159332,0.6581632653061225,0.1181122190579388,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,4096,1,latent_smote,1826,837,2663,0.906564392764984,0.7736311805191678,0.7512566555750588,0.6394984326018809,0.10323037855132494,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,2.0,4096,1,latent_displacement,1826,837,2663,0.9028878054973035,0.759527749665013,0.756107504778831,0.6441717791411042,0.10675951463439465,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
adult,3.0,256,1,real_balanced,0,192,192,0.8853349087810869,0.7304915644349745,0.794958241683125,0.6534883720930232,0.1482783479595076,5000,14,6,8,3.180602006688963,1196,102,0.009171428571428572,0.909873565435197
